posts,totalPosts,readingRate,postStock,wknd
0,346593.9031,7.426284701,0.543602648,1
0,341734.7066,7.709395473,1.42E-06,1
0,343350.4788,8.346014284,0.018926807,0
0,344646.3632,7.482298598,0.128303761,1
0,346568.3697,7.048488015,0.328144144,1
0,343309.8884,7.529917101,0.272980115,1
0,349621.3878,8.136415847,0.000114813,0
0,352147.9628,7.793925537,0.007583615,0
0,361578.0486,7.715874929,1.249868446,0
1,362322.0218,7.622004277,0.320505087,0
0,366054.3301,7.491666604,0.788161987,1
0,364893.0413,7.136724206,0.010939962,1
0,359180.1714,7.387899476,1.490249937,1
0,361771.7863,7.98326489,0.140026387,0
0,367024.8065,8.060626823,0.193510706,0
0,374638.2824,7.500189201,8.04E-05,0
0,377147.4141,7.288144892,0.025741966,0
0,376261.6442,7.223340571,0.044468808,1
0,365971.8318,7.087086422,0.016965848,1
0,363434.24,7.350259568,2.020934174,1
0,365104.0349,8.223299972,0.529573172,0
0,367716.6737,7.912888395,0.006055727,0
0,370633.1885,7.652137174,0.000125861,0
0,371843.6599,7.469617743,0.586805444,0
0,369047.7774,7.534433671,0.00223746,1
0,362831.2119,7.189497249,12.64018797,1
0,356494.6032,7.485731835,1.893223843,1
0,363540.5226,8.408633454,2.279534132,0
0,370608.3651,8.099288312,0.005584024,0
0,371006.3651,7.944645368,0.026177422,0
0,372297.6911,7.869248374,0.006066327,0
0,378849.3983,7.556097522,0.436641807,1
0,366810.0066,7.157637341,0.737000006,1
0,356870.9748,7.315117183,0.001074672,1
0,366265.9085,8.592566022,1.545446926,0
0,372200.9745,8.142700335,0.001842073,0
0,377001.1182,8.142745078,1.782603181,0
0,377330.8241,7.947744547,0.080908246,0
0,376240.8174,7.909591045,1.308122915,1
0,370396.4824,7.573211769,0.019285031,1
0,372045.2075,7.874583359,4.11E-08,1
0,380657.318,8.738450157,0.185933421,0
0,385347.4433,8.498276183,1.086338009,0
0,391324.0657,8.220432326,2.245547488,0
0,394706.8364,8.530429902,0.641056134,0
0,399871.9385,7.790416632,3.68E-06,1
0,391196.6186,7.449479012,0.014307281,1
0,382584.9079,7.604832129,0.064823811,1
0,381000.0772,8.453830309,0.283185175,0
0,382767.0569,8.127029075,0.00226926,0
0,376022.3209,8.072010174,0.747478786,0
0,376894.4505,7.910944287,0.543169004,0
0,375672.21,7.716972197,0.013232274,1
0,366459.4188,7.302519359,1.12E-08,1
0,361307.5916,7.552307405,0.005584024,1
0,363242.695,8.325970601,0.000369699,0
0,366311.8662,8.046971097,4.56E-06,0
0,367819.8454,7.738070785,0.037066177,0
0,363487.2261,7.444302869,1.66E-07,0
0,350320.0856,7.235457241,0.165386017,1
0,346593.9031,7.426284701,0.000143403,1
0,341734.7066,7.709395473,0.202304272,1
0,343350.4788,8.346014284,0.00060343,0
0,344646.3632,7.482298598,0.019586314,1
0,346568.3697,7.048488015,8.512348106,1
0,343309.8884,7.529917101,2.00E-06,1
0,349621.3878,8.136415847,1.420085763,0
0,352147.9628,7.793925537,0.010281255,0
0,361578.0486,7.715874929,0.58070312,0
0,362322.0218,7.622004277,3.971296197,0
0,366054.3301,7.491666604,0.811872801,1
0,364893.0413,7.136724206,6.78E-06,1
0,359180.1714,7.387899476,1.300460456,1
0,361771.7863,7.98326489,0.051666344,0
0,367024.8065,8.060626823,1.535950981,0
0,374638.2824,7.500189201,3.901691882,0
0,377147.4141,7.288144892,0.251879459,0
0,376261.6442,7.223340571,0.000660982,1
0,365971.8318,7.087086422,2.838245866,1
0,363434.24,7.350259568,6.698308735,1
0,365104.0349,8.223299972,0.160258492,0
0,367716.6737,7.912888395,5.700107086,0
0,370633.1885,7.652137174,0.009920001,0
0,371843.6599,7.469617743,0.000264011,0
0,369047.7774,7.534433671,0.003642554,1
0,362831.2119,7.189497249,0.546733945,1
0,356494.6032,7.485731835,0.300146591,1
0,363540.5226,8.408633454,12.72199793,0
0,370608.3651,8.099288312,2.627317749,0
0,371006.3651,7.944645368,0.570848554,0
0,372297.6911,7.869248374,0.001231203,0
0,378849.3983,7.556097522,2.458351171,1
0,366810.0066,7.157637341,0.567400037,1
0,356870.9748,7.315117183,0.758014189,1
0,366265.9085,8.592566022,4.89E-06,0
0,372200.9745,8.142700335,1.100501373,0
0,377001.1182,8.142745078,0.001356076,0
0,377330.8241,7.947744547,0.118106124,0
0,376240.8174,7.909591045,1.12E-08,1
0,370396.4824,7.573211769,0.295032565,1
0,372045.2075,7.874583359,0.010280455,1
0,380657.318,8.738450157,3.698269881,0
0,385347.4433,8.498276183,0.167937615,0
0,391324.0657,8.220432326,0.593804873,0
0,394706.8364,8.530429902,0.071841874,0
0,399871.9385,7.790416632,3.684290483,1
0,391196.6186,7.449479012,0.028126624,1
0,382584.9079,7.604832129,0.000973294,1
0,381000.0772,8.453830309,0.000585524,0
0,382767.0569,8.127029075,0.44672328,0
0,376022.3209,8.072010174,5.76E-05,0
0,376894.4505,7.910944287,1.04E-06,0
1,375672.21,7.716972197,6.78E-06,1
0,366459.4188,7.302519359,0.000516899,1
0,361307.5916,7.552307405,0.026910028,1
0,363242.695,8.325970601,0.002539514,0
0,366311.8662,8.046971097,1.09E-06,0
0,367819.8454,7.738070785,2.57E-07,0
0,363487.2261,7.444302869,0.400316643,0
0,350320.0856,7.235457241,0.858789302,1
0,346593.9031,7.426284701,0.000107429,1
0,341734.7066,7.709395473,0.005647857,1
0,343350.4788,8.346014284,9.29E-05,0
0,344646.3632,7.482298598,21.7850084,1
0,346568.3697,7.048488015,0.018926807,1
0,343309.8884,7.529917101,0.034845153,1
0,349621.3878,8.136415847,1.551821222,0
0,352147.9628,7.793925537,0.064151585,0
0,361578.0486,7.715874929,0.013449659,0
0,362322.0218,7.622004277,0.543169004,0
0,366054.3301,7.491666604,0.000105688,1
0,364893.0413,7.136724206,0.002307846,1
0,359180.1714,7.387899476,0.026399338,1
0,361771.7863,7.98326489,6.53E-07,0
0,367024.8065,8.060626823,2.172728896,0
0,374638.2824,7.500189201,0.000211375,0
0,377147.4141,7.288144892,1.072922632,0
0,376261.6442,7.223340571,3.103093319,1
0,365971.8318,7.087086422,2.06E-06,1
0,363434.24,7.350259568,0.045200079,1
0,365104.0349,8.223299972,1.715227769,0
0,367716.6737,7.912888395,2.206576875,0
0,370633.1885,7.652137174,0.001248978,0
0,371843.6599,7.469617743,0.586328036,0
0,369047.7774,7.534433671,3.971249828,1
0,362831.2119,7.189497249,0.224505253,1
0,356494.6032,7.485731835,0.597766725,1
0,363540.5226,8.408633454,1.781859442,0
0,370608.3651,8.099288312,0.151195928,0
0,371006.3651,7.944645368,1.629507013,0
0,372297.6911,7.869248374,0.025680877,0
0,378849.3983,7.556097522,20.62136846,1
0,366810.0066,7.157637341,0.003033069,1
0,356870.9748,7.315117183,2.95E-06,1
0,366265.9085,8.592566022,0.313644479,0
0,372200.9745,8.142700335,2.631652998,0
0,377001.1182,8.142745078,0.116803768,0
0,377330.8241,7.947744547,0.001458171,0
0,376240.8174,7.909591045,2.30E-05,1
1,370396.4824,7.573211769,1.40E-05,1
0,372045.2075,7.874583359,0.190833492,1
0,380657.318,8.738450157,0.451677311,0
1,385347.4433,8.498276183,2.630259318,0
0,391324.0657,8.220432326,1.24E-06,0
0,394706.8364,8.530429902,8.51E-05,0
0,399871.9385,7.790416632,0.002147573,1
0,391196.6186,7.449479012,2.679801002,1
0,382584.9079,7.604832129,0.176629969,1
0,381000.0772,8.453830309,0.000659507,0
0,382767.0569,8.127029075,0.090162136,0
0,376022.3209,8.072010174,0.527782332,0
0,376894.4505,7.910944287,2.395391479,0
0,375672.21,7.716972197,1.52E-08,1
0,366459.4188,7.302519359,0.121799667,1
0,361307.5916,7.552307405,0.001215279,1
0,363242.695,8.325970601,0.000194576,0
0,366311.8662,8.046971097,1.89E-07,0
0,367819.8454,7.738070785,6.656956632,0
0,363487.2261,7.444302869,0.038178568,0
0,350320.0856,7.235457241,1.214557248,1
0,346593.9031,7.426284701,0.108779622,1
0,341734.7066,7.709395473,0.001462418,1
0,343350.4788,8.346014284,0.313959372,0
0,344646.3632,7.482298598,1.690432142,1
0,346568.3697,7.048488015,1.176593478,1
0,343309.8884,7.529917101,0.018927155,1
0,349621.3878,8.136415847,0.036291077,0
0,352147.9628,7.793925537,0.729966163,0
0,361578.0486,7.715874929,0.000486057,0
0,362322.0218,7.622004277,0.087044214,0
0,366054.3301,7.491666604,2.709414252,1
0,364893.0413,7.136724206,0.122222351,1
0,359180.1714,7.387899476,0.000365004,1
0,361771.7863,7.98326489,0.004124537,0
0,367024.8065,8.060626823,0.178406061,0
0,374638.2824,7.500189201,3.795903773,0
0,377147.4141,7.288144892,0.025680877,0
0,376261.6442,7.223340571,0.02058036,1
0,365971.8318,7.087086422,0.00969945,1
0,363434.24,7.350259568,0.821928742,1
0,365104.0349,8.223299972,0.046105529,0
0,367716.6737,7.912888395,0.001933752,0
0,370633.1885,7.652137174,0.506892972,0
0,371843.6599,7.469617743,0.159874671,0
1,369047.7774,7.534433671,8.70E-07,1
1,362831.2119,7.189497249,0.737000035,1
1,356494.6032,7.485731835,0.70566744,1
0,363540.5226,8.408633454,0.56222952,0
0,370608.3651,8.099288312,0.512627575,0
0,371006.3651,7.944645368,0.920416933,0
0,372297.6911,7.869248374,0.400315793,0
0,378849.3983,7.556097522,3.68E-06,1
0,366810.0066,7.157637341,0.126674148,1
0,356870.9748,7.315117183,7.540591079,1
0,366265.9085,8.592566022,0.04732206,0
0,372200.9745,8.142700335,0.025690807,0
0,377001.1182,8.142745078,5.034642601,0
0,377330.8241,7.947744547,3.76E-06,0
0,376240.8174,7.909591045,0.002323959,1
0,370396.4824,7.573211769,0.030735138,1
0,372045.2075,7.874583359,1.48666308,1
0,380657.318,8.738450157,1.574648762,0
0,385347.4433,8.498276183,0.000143403,0
0,391324.0657,8.220432326,8.70E-07,0
0,394706.8364,8.530429902,0.037853613,0
0,399871.9385,7.790416632,0.005757289,1
0,391196.6186,7.449479012,0.104425602,1
0,382584.9079,7.604832129,7.79E-05,1
0,381000.0772,8.453830309,0.000867283,0
0,382767.0569,8.127029075,0.002687867,0
0,376022.3209,8.072010174,0.011298356,0
0,376894.4505,7.910944287,0.000144812,0
0,375672.21,7.716972197,1.750574806,1
0,366459.4188,7.302519359,0.001592307,1
0,361307.5916,7.552307405,0.850132405,1
0,363242.695,8.325970601,0.400421261,0
0,366311.8662,8.046971097,6.36E-06,0
0,367819.8454,7.738070785,5.00E-06,0
0,363487.2261,7.444302869,2.30E-05,0
0,350320.0856,7.235457241,0.57033666,1
0,346593.9031,7.426284701,0.000194652,1
0,341734.7066,7.709395473,2.518262755,1
0,343350.4788,8.346014284,1.820362518,0
0,344646.3632,7.482298598,0.001223347,1
0,346568.3697,7.048488015,0.015283474,1
0,343309.8884,7.529917101,0.954439006,1
0,349621.3878,8.136415847,0.005346627,0
0,352147.9628,7.793925537,0.181687742,0
0,361578.0486,7.715874929,0.202453387,0
0,362322.0218,7.622004277,3.68E-06,0
0,366054.3301,7.491666604,0.002313264,1
0,364893.0413,7.136724206,5.58E-08,1
0,359180.1714,7.387899476,0.308986618,1
0,361771.7863,7.98326489,0.737000006,0
0,367024.8065,8.060626823,0.025680877,0
0,374638.2824,7.500189201,1.89E-07,0
0,377147.4141,7.288144892,0.000264011,0
0,376261.6442,7.223340571,0.114126131,1
0,365971.8318,7.087086422,8.670869713,1
0,363434.24,7.350259568,9.33E-07,1
0,365104.0349,8.223299972,4.759082186,0
0,367716.6737,7.912888395,0.400400173,0
0,370633.1885,7.652137174,0.075274329,0
0,371843.6599,7.469617743,0.102209558,0
0,369047.7774,7.534433671,0.073102272,1
0,362831.2119,7.189497249,0.20311518,1
0,356494.6032,7.485731835,1.12E-08,1
0,363540.5226,8.408633454,0.022065594,0
0,370608.3651,8.099288312,0.785862741,0
0,371006.3651,7.944645368,4.431119489,0
0,372297.6911,7.869248374,1.080887879,0
0,378849.3983,7.556097522,22.16950874,1
0,366810.0066,7.157637341,1.349883905,1
0,356870.9748,7.315117183,0.027792403,1
0,366265.9085,8.592566022,2.271440308,0
0,372200.9745,8.142700335,0.014307601,0
0,377001.1182,8.142745078,3.96E-05,0
0,377330.8241,7.947744547,2.30E-05,0
0,376240.8174,7.909591045,0.923552417,1
1,370396.4824,7.573211769,3.79E-08,1
0,372045.2075,7.874583359,0.004509123,1
1,380657.318,8.738450157,1.256840539,0
0,385347.4433,8.498276183,5.65555181,0
1,391324.0657,8.220432326,3.21E-07,0
1,394706.8364,8.530429902,6.171190411,0
0,399871.9385,7.790416632,0.543169032,1
0,391196.6186,7.449479012,0.007417797,1
0,382584.9079,7.604832129,0.152905579,1
0,381000.0772,8.453830309,1.54E-07,0
0,382767.0569,8.127029075,15.26474299,0
0,376022.3209,8.072010174,1.347972508,0
1,376894.4505,7.910944287,4.02391292,0
0,375672.21,7.716972197,0.027124435,1
1,366459.4188,7.302519359,2.236006614,1
1,361307.5916,7.552307405,0.133271,1
1,363242.695,8.325970601,0.295032565,0
0,366311.8662,8.046971097,1.176469702,0
0,367819.8454,7.738070785,1.093234146,0
0,363487.2261,7.444302869,2.23E-07,0
0,350320.0856,7.235457241,0.307579257,1
0,346593.9031,7.426284701,3.068469804,1
0,341734.7066,7.709395473,0.005584024,1
0,343350.4788,8.346014284,27.36431105,0
0,344646.3632,7.482298598,9.41346348,1
0,346568.3697,7.048488015,0.013949057,1
0,343309.8884,7.529917101,0.217439,1
0,349621.3878,8.136415847,0.003642554,0
0,352147.9628,7.793925537,4.55E-08,0
0,361578.0486,7.715874929,9.642250531,0
0,362322.0218,7.622004277,2.56720928,0
0,366054.3301,7.491666604,2.79E-08,1
0,364893.0413,7.136724206,2.71E-06,1
0,359180.1714,7.387899476,3.83710937,1
1,361771.7863,7.98326489,1.543940283,0
0,367024.8065,8.060626823,3.192770516,0
0,374638.2824,7.500189201,0.236212249,0
0,377147.4141,7.288144892,5.52E-05,0
1,376261.6442,7.223340571,1.607940067,1
0,365971.8318,7.087086422,1.89E-07,1
0,363434.24,7.350259568,1.853637118,1
0,365104.0349,8.223299972,0.000583729,0
0,367716.6737,7.912888395,0.030841364,0
0,370633.1885,7.652137174,2.337603629,0
0,371843.6599,7.469617743,1.302557541,0
0,369047.7774,7.534433671,8.49E-08,1
0,362831.2119,7.189497249,0.000886246,1
0,356494.6032,7.485731835,0.000508572,1
0,363540.5226,8.408633454,1.54E-07,0
0,370608.3651,8.099288312,0.652317001,0
0,371006.3651,7.944645368,2.456609444,0
0,372297.6911,7.869248374,2.00E-06,0
0,378849.3983,7.556097522,1.086363615,1
0,366810.0066,7.157637341,0.183108741,1
0,356870.9748,7.315117183,0.470092514,1
0,366265.9085,8.592566022,0.225120751,0
0,372200.9745,8.142700335,1.819956602,0
0,377001.1182,8.142745078,0.46081003,0
0,377330.8241,7.947744547,1.300417917,0
0,376240.8174,7.909591045,2.053875992,1
0,370396.4824,7.573211769,3.73E-05,1
0,372045.2075,7.874583359,24.901373,1
0,380657.318,8.738450157,4.422000057,0
0,385347.4433,8.498276183,0.26130486,0
0,391324.0657,8.220432326,9.521500234,0
0,394706.8364,8.530429902,0.006066138,0
0,399871.9385,7.790416632,0.864783061,1
0,391196.6186,7.449479012,7.846493692,1
0,382584.9079,7.604832129,0.031240276,1
0,381000.0772,8.453830309,0.508124238,0
0,382767.0569,8.127029075,0.002845624,0
0,376022.3209,8.072010174,0.652460404,0
0,376894.4505,7.910944287,0.460688472,0
0,375672.21,7.716972197,0.238717752,1
0,366459.4188,7.302519359,1.169380921,1
0,361307.5916,7.552307405,5.30E-08,1
0,363242.695,8.325970601,0.001842238,0
0,366311.8662,8.046971097,0.000247737,0
0,367819.8454,7.738070785,0.094666599,0
0,363487.2261,7.444302869,0.194895725,0
0,350320.0856,7.235457241,11.7558781,1
0,346593.9031,7.426284701,0.000687328,1
0,341734.7066,7.709395473,6.97E-08,1
0,343350.4788,8.346014284,0.236212249,0
0,344646.3632,7.482298598,6.403009661,1
0,346568.3697,7.048488015,0.252376223,1
0,343309.8884,7.529917101,10.78513781,1
0,349621.3878,8.136415847,3.118205031,0
0,352147.9628,7.793925537,0.005584024,0
0,361578.0486,7.715874929,1.12E-08,0
0,362322.0218,7.622004277,0.025680877,0
0,366054.3301,7.491666604,2.507180758,1
0,364893.0413,7.136724206,0.001003818,1
0,359180.1714,7.387899476,0.087149901,1
0,361771.7863,7.98326489,4.71E-06,0
0,367024.8065,8.060626823,12.78519049,0
0,374638.2824,7.500189201,0.066664309,0
0,377147.4141,7.288144892,0.364414723,0
0,376261.6442,7.223340571,0.000583729,1
1,365971.8318,7.087086422,13.01071482,1
0,363434.24,7.350259568,1.25E-05,1
0,365104.0349,8.223299972,0.000264011,0
0,367716.6737,7.912888395,0.002428369,0
0,370633.1885,7.652137174,8.27E-05,0
0,371843.6599,7.469617743,0.222749133,0
0,369047.7774,7.534433671,0.297460934,1
0,362831.2119,7.189497249,0.083114842,1
0,356494.6032,7.485731835,0.214900933,1
0,363540.5226,8.408633454,0.000338468,0
0,370608.3651,8.099288312,0.292992669,0
0,371006.3651,7.944645368,7.79E-05,0
0,372297.6911,7.869248374,0.000972114,0
0,378849.3983,7.556097522,1.449564583,1
0,366810.0066,7.157637341,0.141864414,1
0,356870.9748,7.315117183,0.000485306,1
0,366265.9085,8.592566022,0.000194576,0
0,372200.9745,8.142700335,0.943484572,0
0,377001.1182,8.142745078,1.708965857,0
0,377330.8241,7.947744547,3.48E-07,0
0,376240.8174,7.909591045,0.051361755,1
0,370396.4824,7.573211769,0.852461248,1
0,372045.2075,7.874583359,2.06E-08,1
0,380657.318,8.738450157,8.01E-07,0
0,385347.4433,8.498276183,0.013949057,0
0,391324.0657,8.220432326,0.179766142,0
0,394706.8364,8.530429902,1.410741936,0
0,399871.9385,7.790416632,1.537634417,1
0,391196.6186,7.449479012,0.000264011,1
0,382584.9079,7.604832129,0.000894854,1
0,381000.0772,8.453830309,7.19E-08,0
0,382767.0569,8.127029075,1.007752062,0
0,376022.3209,8.072010174,21.11876403,0
0,376894.4505,7.910944287,5.191074024,0
0,375672.21,7.716972197,1.47E-06,1
0,366459.4188,7.302519359,0.355518537,1
0,361307.5916,7.552307405,0.059340029,1
0,363242.695,8.325970601,1.79E-06,0
0,366311.8662,8.046971097,0.668320915,0
0,367819.8454,7.738070785,0.050529973,0
0,363487.2261,7.444302869,0.168238955,0
1,350320.0856,7.235457241,1.474511554,1
0,346593.9031,7.426284701,9.46E-08,1
0,341734.7066,7.709395473,0.278358668,1
1,343350.4788,8.346014284,0.013949057,0
0,344646.3632,7.482298598,0.004495708,1
0,346568.3697,7.048488015,0.384460826,1
0,343309.8884,7.529917101,1.47E-06,1
0,349621.3878,8.136415847,0.731742757,0
0,352147.9628,7.793925537,3.68E-06,0
0,361578.0486,7.715874929,0.000116326,0
0,362322.0218,7.622004277,0.000236005,0
0,366054.3301,7.491666604,3.12E-05,1
0,364893.0413,7.136724206,0.157953071,1
0,359180.1714,7.387899476,1.075025177,1
0,361771.7863,7.98326489,0.013949118,0
0,367024.8065,8.060626823,0.030841375,0
0,374638.2824,7.500189201,2.79E-08,0
0,377147.4141,7.288144892,5.18E-07,0
0,376261.6442,7.223340571,0.025680877,1
0,365971.8318,7.087086422,6.221421632,1
0,363434.24,7.350259568,0.38405536,1
0,365104.0349,8.223299972,0.885097839,0
0,367716.6737,7.912888395,6.11E-05,0
0,370633.1885,7.652137174,0.782279271,0
0,371843.6599,7.469617743,0.400315556,0
0,369047.7774,7.534433671,0.652317001,1
0,362831.2119,7.189497249,1.12E-08,1
0,356494.6032,7.485731835,4.46E-06,1
0,363540.5226,8.408633454,0.590551187,0
0,370608.3651,8.099288312,2.41392447,0
0,371006.3651,7.944645368,0.00012305,0
0,372297.6911,7.869248374,0.212728236,0
0,378849.3983,7.556097522,0.038826494,1
0,366810.0066,7.157637341,6.034131682,1
0,356870.9748,7.315117183,2.849425096,1
0,366265.9085,8.592566022,0.118137306,0
0,372200.9745,8.142700335,1.60E-06,0
0,377001.1182,8.142745078,0.040928264,0
0,377330.8241,7.947744547,6.507241469,0
0,376240.8174,7.909591045,0.002235372,1
0,370396.4824,7.573211769,1.831676028,1
1,372045.2075,7.874583359,0.000503968,1
0,380657.318,8.738450157,0.320761707,0
0,385347.4433,8.498276183,4.136507404,0
0,391324.0657,8.220432326,5.583823835,0
0,394706.8364,8.530429902,3.067102048,0
0,399871.9385,7.790416632,0.160252543,1
0,391196.6186,7.449479012,4.69E-06,1
0,382584.9079,7.604832129,0.906513795,1
0,381000.0772,8.453830309,0.403675947,0
0,382767.0569,8.127029075,0.63802184,0
0,376022.3209,8.072010174,0.737000006,0
0,376894.4505,7.910944287,2.277795564,0
0,375672.21,7.716972197,0.010462623,1
0,366459.4188,7.302519359,25.18226611,1
0,361307.5916,7.552307405,0.095705001,1
0,363242.695,8.325970601,0.000354778,0
0,366311.8662,8.046971097,0.346779176,0
0,367819.8454,7.738070785,2.36E-07,0
0,363487.2261,7.444302869,2.07E-06,0
0,350320.0856,7.235457241,0.000105688,1
0,346593.9031,7.426284701,2.59E-07,1
0,341734.7066,7.709395473,0.006923717,1
0,343350.4788,8.346014284,1.63E-05,0
0,344646.3632,7.482298598,0.400975064,1
0,346568.3697,7.048488015,4.256771061,1
0,343309.8884,7.529917101,1.671742314,1
0,349621.3878,8.136415847,4.847134843,0
0,352147.9628,7.793925537,0.845820861,0
0,361578.0486,7.715874929,2.38E-06,0
0,362322.0218,7.622004277,1.386580123,0
0,366054.3301,7.491666604,9.611707707,1
0,364893.0413,7.136724206,0.018040694,1
0,359180.1714,7.387899476,7.701166216,1
0,361771.7863,7.98326489,0.000486057,0
0,367024.8065,8.060626823,0.96152204,0
0,374638.2824,7.500189201,0.315480175,0
0,377147.4141,7.288144892,0.026082022,0
0,376261.6442,7.223340571,8.881300849,1
2,365971.8318,7.087086422,0.009099207,1
0,363434.24,7.350259568,0.455801617,1
0,365104.0349,8.223299972,6.16E-05,0
1,367716.6737,7.912888395,1.515422811,0
0,370633.1885,7.652137174,2.111818472,0
0,371843.6599,7.469617743,0.324148727,0
0,369047.7774,7.534433671,0.14458813,1
0,362831.2119,7.189497249,1.91E-06,1
0,356494.6032,7.485731835,0.348176855,1
0,363540.5226,8.408633454,1.302390108,0
0,370608.3651,8.099288312,1.327084185,0
0,371006.3651,7.944645368,5.399679723,0
0,372297.6911,7.869248374,0.551400187,0
1,378849.3983,7.556097522,1.33E-05,1
0,366810.0066,7.157637341,0.004115426,1
0,356870.9748,7.315117183,1.564337212,1
0,366265.9085,8.592566022,3.48E-07,0
0,372200.9745,8.142700335,1.459739794,0
0,377001.1182,8.142745078,0.025763154,0
0,377330.8241,7.947744547,2.208100482,0
0,376240.8174,7.909591045,0.037853613,1
0,370396.4824,7.573211769,0.007587095,1
0,372045.2075,7.874583359,4.112829185,1
1,380657.318,8.738450157,1.739777181,0
0,385347.4433,8.498276183,5.19E-06,0
0,391324.0657,8.220432326,0.069745283,0
0,394706.8364,8.530429902,0.010267251,0
0,399871.9385,7.790416632,0.002847164,1
0,391196.6186,7.449479012,0.274839913,1
0,382584.9079,7.604832129,1.980461841,1
0,381000.0772,8.453830309,0.005272048,0
0,382767.0569,8.127029075,3.79E-08,0
0,376022.3209,8.072010174,1.18E-06,0
0,376894.4505,7.910944287,1.25E-05,0
0,375672.21,7.716972197,4.12E-08,1
0,366459.4188,7.302519359,0.237139289,1
0,361307.5916,7.552307405,0.018926807,1
3,363242.695,8.325970601,8.01E-07,0
0,366311.8662,8.046971097,0.256808774,0
0,367819.8454,7.738070785,0.118111121,0
0,363487.2261,7.444302869,0.002703892,0
0,350320.0856,7.235457241,2.36E-07,1
0,346593.9031,7.426284701,0.04727977,1
0,341734.7066,7.709395473,0.002684562,1
0,343350.4788,8.346014284,3.609130841,0
0,344646.3632,7.482298598,8.01E-07,1
0,346568.3697,7.048488015,0.354318373,1
0,343309.8884,7.529917101,0.001544939,1
0,349621.3878,8.136415847,2.653894783,0
0,352147.9628,7.793925537,1.52E-08,0
0,361578.0486,7.715874929,0.180443405,0
0,362322.0218,7.622004277,9.46E-08,0
0,366054.3301,7.491666604,0.012132276,1
0,364893.0413,7.136724206,0.55442234,1
0,359180.1714,7.387899476,1.09E-06,1
0,361771.7863,7.98326489,5.788802583,0
0,367024.8065,8.060626823,1.22296038,0
0,374638.2824,7.500189201,0.014710495,0
0,377147.4141,7.288144892,0.010110701,0
0,376261.6442,7.223340571,0.02568144,1
0,365971.8318,7.087086422,0.000703742,1
0,363434.24,7.350259568,0.170856511,1
0,365104.0349,8.223299972,0.737143409,0
0,367716.6737,7.912888395,0.208988116,0
0,370633.1885,7.652137174,1.46E-07,0
0,371843.6599,7.469617743,2.413835662,0
1,369047.7774,7.534433671,1.623598304,1
1,362831.2119,7.189497249,0.970931723,1
0,356494.6032,7.485731835,0.988642987,1
0,363540.5226,8.408633454,0.003045551,0
0,370608.3651,8.099288312,0.034845153,0
0,371006.3651,7.944645368,0.013949057,0
0,372297.6911,7.869248374,0.118106124,0
0,378849.3983,7.556097522,8.01E-07,1
0,366810.0066,7.157637341,5.89E-06,1
0,356870.9748,7.315117183,3.79E-08,1
0,366265.9085,8.592566022,1.17E-06,0
0,372200.9745,8.142700335,3.68E-06,0
0,377001.1182,8.142745078,2.579309258,0
2,377330.8241,7.947744547,0.297270226,0
0,376240.8174,7.909591045,8.88E-05,1
0,370396.4824,7.573211769,9.134191642,1
0,372045.2075,7.874583359,5.00E-06,1
0,380657.318,8.738450157,1.54E-06,0
0,385347.4433,8.498276183,0.552432838,0
0,391324.0657,8.220432326,1.640689558,0
1,394706.8364,8.530429902,0.9995975,0
0,399871.9385,7.790416632,1.28E-07,1
0,391196.6186,7.449479012,2.765988117,1
0,382584.9079,7.604832129,0.543169261,1
0,381000.0772,8.453830309,1.874315568,0
0,382767.0569,8.127029075,1.25E-05,0
0,376022.3209,8.072010174,4.88E-07,0
0,376894.4505,7.910944287,1.09E-06,0
0,375672.21,7.716972197,5.18176682,1
0,366459.4188,7.302519359,10.79472271,1
0,361307.5916,7.552307405,0.000844281,1
0,363242.695,8.325970601,6.00E-06,0
0,366311.8662,8.046971097,0.113970948,0
0,367819.8454,7.738070785,0.000972114,0
0,363487.2261,7.444302869,0.771025259,0
0,350320.0856,7.235457241,6.89E-05,1
0,346593.9031,7.426284701,1.137635151,1
0,341734.7066,7.709395473,1.04E-06,1
0,343350.4788,8.346014284,0.013949057,0
0,344646.3632,7.482298598,0.094559872,1
0,346568.3697,7.048488015,0.241842234,1
0,343309.8884,7.529917101,0.201186345,1
0,349621.3878,8.136415847,8.46E-05,0
0,352147.9628,7.793925537,0.005589124,0
0,361578.0486,7.715874929,0.921153044,0
0,362322.0218,7.622004277,0.236212249,0
0,366054.3301,7.491666604,3.528875384,1
0,364893.0413,7.136724206,0.008062752,1
0,359180.1714,7.387899476,2.572314204,1
0,361771.7863,7.98326489,0.103199448,0
0,367024.8065,8.060626823,0.14261739,0
0,374638.2824,7.500189201,5.92E-05,0
0,377147.4141,7.288144892,0.018971829,0
0,376261.6442,7.223340571,0.032773511,1
0,365971.8318,7.087086422,0.01250383,1
0,363434.24,7.350259568,2.963428486,1
0,365104.0349,8.223299972,0.390295428,0
0,367716.6737,7.912888395,0.004463071,0
0,370633.1885,7.652137174,9.28E-05,0
0,371843.6599,7.469617743,0.432475612,0
0,369047.7774,7.534433671,0.001649008,1
0,362831.2119,7.189497249,10.78981853,1
0,356494.6032,7.485731835,2.132305972,1
0,363540.5226,8.408633454,1.680016655,0
0,370608.3651,8.099288312,0.004115426,0
0,371006.3651,7.944645368,0.01929276,0
0,372297.6911,7.869248374,0.004470883,0
0,378849.3983,7.556097522,0.321805011,1
