CustomerID,Age,Income,HomeVal,Tenure,DirectDeposit,Loan,NumAccounts,Dist,MktShare,ChurnTime,Censored
345,47,3.8,27.5,17.67830253,0,0,2,4.599166667,0.064202275,5.9,0
346,42,7.5,22.5,8.662559891,1,0,3,1.154,0.068439488,6.8,0
347,52,15,32.5,11.83572895,1,0,4,1.08559322,0.110353056,4.8,1
348,67,3.8,16.3,23.64681725,1,0,2,1.08559322,0.110353056,12.7,0
349,47,7.5,18.7,16.41067762,1,0,3,1.08559322,0.110353056,7.1,0
350,62,11.5,18.7,13.83709788,0,1,7,1.08559322,0.110353056,5.6,0
351,47,10.5,18.7,12.34223135,1,0,3,1.08559322,0.110353056,8.8,0
352,47,8.5,16.3,15.76454483,0,1,5,1.08559322,0.110353056,10.7,0
353,32,7.5,18.7,16.65160849,1,1,3,1.08559322,0.110353056,2.7,0
354,57,6.5,16.3,27.58384668,1,0,2,1.08559322,0.110353056,1.5,0
355,52,6.5,11.3,19.84668036,0,0,2,1.08559322,0.110353056,10.3,0
356,67,7.5,18.7,26.99794661,1,1,3,1.08559322,0.110353056,4.3,0
357,42,8.5,16.3,11.14579055,0,0,5,1.08559322,0.110353056,5.6,0
358,67,9.5,18.7,11.57563313,1,0,3,1.08559322,0.110353056,1.5,1
359,57,7.5,18.7,10.22313484,1,0,1,1.08559322,0.110353056,6,0
360,42,4.8,16.3,23.53456537,0,0,3,1.08559322,0.110353056,9.6,0
361,47,7.5,18.7,28.85420945,0,0,3,1.08559322,0.110353056,8.4,0
362,62,5.8,18.7,25.25119781,1,0,4,1.08559322,0.110353056,5.5,0
363,57,6.5,22.5,10.91307324,1,0,2,1.08559322,0.110353056,0.1,0
364,62,10.5,22.5,34.99794661,1,1,6,1.08559322,0.110353056,12.2,0
365,52,5.8,16.3,14.66666667,0,1,3,1.08559322,0.110353056,9.5,0
366,47,5.8,18.7,22.35181383,0,1,5,1.08559322,0.110353056,8.8,0
367,70,6.5,16.3,24.40246407,0,0,5,1.08559322,0.110353056,12.7,0
368,77,0.5,16.3,18.80082136,1,0,2,1.08559322,0.110353056,7,0
369,77,3.3,13.7,23.17043121,0,0,3,1.08559322,0.110353056,14.3,1
370,52,9.5,13.7,21.71663244,0,0,4,1.08559322,0.110353056,9.7,0
371,57,9.5,18.7,18.97878166,1,0,1,1.08559322,0.110353056,9.5,1
372,72,1.3,11.3,24.21355236,1,0,3,1.08559322,0.110353056,6.6,1
373,37,8.5,22.5,19.69062286,1,1,5,1.08559322,0.110353056,13.1,0
374,62,7.5,13.7,13.47296372,1,0,2,1.08559322,0.110353056,3,1
375,62,9.5,18.7,22.00410678,1,1,4,1.08559322,0.110353056,18.2,0
376,52,7.5,16.3,29.42915811,0,1,6,1.08559322,0.110353056,5.8,0
377,52,9.5,22.5,24.56947296,1,1,6,1.08559322,0.110353056,10.5,0
378,42,8.5,18.7,13.57700205,1,0,2,1.08559322,0.110353056,4.7,1
379,72,8.5,18.7,27.56194387,1,1,3,1.08559322,0.110353056,16,0
380,57,7.5,13.7,11.32648871,1,0,2,1.08559322,0.110353056,11.5,0
381,77,1.3,13.7,23.46885695,1,1,5,1.08559322,0.110353056,6.1,0
382,62,9.5,22.5,8.585900068,0,0,1,1.08559322,0.110353056,6,1
383,47,2.8,13.7,19.14579055,1,1,4,1.08559322,0.110353056,12.2,0
384,70,2.3,8.7,17.00205339,0,0,3,1.08559322,0.110353056,15.8,1
385,62,9.5,27.5,18.74332649,0,0,2,1.08559322,0.110353056,8.5,0
386,42,4.3,13.7,20.82409309,1,0,3,1.08559322,0.110353056,15.6,0
387,37,9.5,16.3,10.31074606,1,0,3,1.08559322,0.110353056,13.1,0
388,77,2.8,22.5,28.13415469,1,0,2,1.08559322,0.110353056,5.4,0
389,62,4.3,16.3,8.1724846,1,0,1,1.08559322,0.110353056,8.1,1
390,52,6.5,18.7,16.62696783,0,0,3,1.08559322,0.110353056,6.1,0
391,32,7.5,3.7,16.57494867,1,0,1,1.08559322,0.110353056,12.4,0
392,72,4.8,16.3,19.52087611,1,0,3,1.08559322,0.110353056,8.5,0
393,52,9.5,16.3,26.31348392,1,0,2,1.08559322,0.110353056,4.7,0
394,42,8.5,22.5,8.161533196,0,0,4,1.154,0.068439488,4.7,0
395,77,7.5,22.5,26.18206708,1,0,5,1.08559322,0.110353056,6.5,1
396,77,1.3,13.7,24.59411362,1,0,2,1.08559322,0.110353056,4.8,0
397,37,6.5,22.5,6.102669405,1,0,1,1.08559322,0.110353056,10.8,0
398,42,13.5,42.5,6.428473648,0,1,2,1.154,0.068439488,5.5,0
399,47,15,32.5,11.58384668,0,0,2,4.599166667,0.064202275,3.2,1
400,62,15,27.5,10.01232033,0,0,1,4.599166667,0.064202275,9.5,0
401,52,3.3,11.3,2.743326489,1,0,1,1.08559322,0.110353056,9.3,0
402,52,15,37.5,10.15742642,1,0,2,4.599166667,0.064202275,5.3,1
403,62,6.5,27.5,11.56194387,1,1,7,4.599166667,0.064202275,11,0
404,72,7.5,32.5,10.9650924,1,1,4,4.599166667,0.064202275,9.2,0
405,70,3.3,27.5,8.396988364,0,0,1,4.599166667,0.064202275,14.9,0
406,67,9.5,27.5,2.81724846,0,0,3,1.154,0.068439488,12.8,0
407,67,12.5,32.5,13.96303901,1,0,1,1.154,0.068439488,7.4,0
408,52,10.5,27.5,8.117727584,0,1,3,4.599166667,0.064202275,7.1,0
409,42,15,37.5,5.661875428,1,1,4,4.599166667,0.064202275,8.1,0
410,62,15,27.5,5.201916496,1,0,2,1.154,0.068439488,9.9,0
411,37,4.8,11.3,5.210130048,1,0,2,1.08559322,0.110353056,8.4,0
412,37,15,42.5,7.323750856,1,0,2,4.437777778,0.481654896,2,0
413,21,7.5,32.5,5.059548255,0,0,3,1.131914894,0.1480123,11.8,0
414,52,13.5,37.5,7.184120465,0,0,3,4.437777778,0.481654896,5.3,0
415,62,7.5,27.5,7.537303217,1,0,1,3.623636364,0.391585007,8.1,0
416,47,4.3,27.5,17.69746749,0,0,3,4.437777778,0.481654896,10.5,1
417,47,5.8,18.7,2.288843258,0,1,4,1.131914894,0.1480123,7.6,1
418,62,2.8,16.3,2.335386721,0,0,3,1.131914894,0.1480123,10,0
419,62,10.5,75,2.299794661,0,0,2,4.452307692,0.050485389,10,0
420,42,7.5,32.5,2.023271732,0,0,2,1.131914894,0.1480123,6.5,0
421,37,5.8,32.5,1.352498289,0,0,2,4.437777778,0.481654896,5.6,0
422,67,11.5,32.5,1.749486653,1,0,2,1.131914894,0.1480123,10.5,0
423,37,5.8,32.5,14.71047228,1,0,2,4.437777778,0.481654896,1.6,0
424,77,4.3,18.7,17.98494182,1,0,3,3.623636364,0.391585007,16.7,0
425,32,12.5,37.5,10.4421629,1,1,3,3.623636364,0.391585007,7.1,0
426,52,13.5,27.5,26.65023956,1,0,4,4.437777778,0.481654896,3.1,1
427,57,7.5,32.5,27.38672142,1,0,1,4.437777778,0.481654896,7.7,1
428,47,15,32.5,9.820670773,0,1,4,4.437777778,0.481654896,12.7,0
429,72,1.8,22.5,13.19644079,0,1,3,3.623636364,0.391585007,5.9,0
430,47,13.5,32.5,9.815195072,1,0,2,4.437777778,0.481654896,9,0
431,42,9.5,32.5,20.74743327,1,0,2,4.437777778,0.481654896,5.2,1
432,52,5.8,32.5,23.86310746,0,1,5,4.437777778,0.481654896,7.4,0
433,42,8.5,27.5,18.91854894,1,0,2,4.437777778,0.481654896,7.6,0
434,52,15,37.5,15.19507187,1,0,1,4.437777778,0.481654896,11.1,0
435,52,15,37.5,21.51129363,1,0,1,3.623636364,0.391585007,8,0
436,62,10.5,32.5,24.62696783,0,1,3,4.437777778,0.481654896,10.4,0
437,67,4.3,32.5,23.3045859,0,0,3,3.623636364,0.391585007,6.6,0
438,57,6.5,27.5,31.27994524,1,1,3,4.437777778,0.481654896,3.4,1
439,47,8.5,27.5,16.63791923,1,0,2,4.437777778,0.481654896,5.8,0
440,62,11.5,27.5,3.93155373,1,1,7,3.623636364,0.391585007,9.6,0
441,42,10.5,32.5,27.90691307,1,1,4,4.437777778,0.481654896,6.1,0
442,47,9.5,27.5,12.1724846,0,0,2,4.437777778,0.481654896,9.1,0
443,77,2.8,16.3,44.99931554,1,1,7,4.437777778,0.481654896,14,0
444,57,5.3,18.7,8.709103354,1,0,3,1.131914894,0.1480123,11.2,0
445,62,15,65,8.052019165,0,0,2,4.452307692,0.050485389,2.7,0
446,57,15,37.5,27.1430527,0,0,2,4.437777778,0.481654896,11.6,1
447,52,15,37.5,24.6844627,1,0,1,4.437777778,0.481654896,11.4,0
448,27,5.8,32.5,9.051334702,1,0,4,4.437777778,0.481654896,6,0
449,52,9.5,32.5,10.75427789,1,0,4,4.437777778,0.481654896,10.4,0
450,42,7.5,22.5,8.544832307,1,0,1,3.623636364,0.391585007,3.9,0
451,57,5.3,22.5,6.899383984,1,0,2,3.623636364,0.391585007,10.1,0
452,47,10.5,27.5,18.49965777,1,0,2,4.437777778,0.481654896,5,0
453,57,11.5,32.5,6.811772758,1,1,4,3.623636364,0.391585007,11.6,0
454,57,8.5,22.5,8.862422998,1,0,2,3.623636364,0.391585007,5.2,0
455,67,7.5,65,13.59342916,0,0,3,3.46,0.096559726,3.9,1
456,52,12.5,42.5,30.11088296,1,0,4,3.46,0.096559726,15.9,0
457,47,6.5,37.5,16.71184121,0,0,3,3.46,0.096559726,5.2,1
458,67,2.8,18.7,11.24161533,0,0,3,1.131914894,0.1480123,6.6,1
459,52,13.5,32.5,16.18069815,1,0,2,1.131914894,0.1480123,4.4,0
460,70,3.8,22.5,15.85763176,0,0,2,1.131914894,0.1480123,4,1
461,42,7.5,22.5,14.23682409,0,0,6,4.437777778,0.481654896,10.1,0
462,57,4.3,8.7,2.234086242,1,0,3,0.700909091,0.159401401,7.3,0
463,57,5.8,16.3,3.474332649,0,0,2,0.700909091,0.159401401,7.8,0
464,52,13.5,27.5,1.77412731,0,0,2,0.700909091,0.159401401,12.2,0
465,32,3.8,13.7,1.820670773,1,0,2,0.921,0.010311526,5.5,1
466,47,11.5,22.5,1.941136208,0,0,1,0.700909091,0.159401401,6.3,0
467,77,2.3,8.7,12.18069815,0,0,3,0.700909091,0.159401401,7.2,0
468,72,4.3,22.5,9.850787132,1,0,3,0.700909091,0.159401401,8.7,0
469,52,15,27.5,14.35728953,1,0,2,0.700909091,0.159401401,8.9,0
470,52,15,16.3,22.19301848,1,0,2,0.700909091,0.159401401,12.5,0
471,77,5.3,13.7,23.51540041,1,1,6,0.700909091,0.159401401,13.8,0
472,47,12.5,22.5,11.52908967,0,0,2,0.700909091,0.159401401,8.5,0
473,47,15,18.7,20.12867899,1,0,2,0.700909091,0.159401401,2.1,0
474,47,15,27.5,21.62902122,0,0,4,0.700909091,0.159401401,11.2,0
475,37,5.8,22.5,2.182067077,0,0,1,0.700909091,0.159401401,0.9,0
476,47,10.5,22.5,4.714579055,0,0,1,2.1775,0.068439488,10.9,0
477,72,2.3,22.5,21.75496236,1,1,3,2.1775,0.068439488,5.4,1
478,77,0.5,13.7,20.88980151,1,0,2,2.1775,0.068439488,15.1,0
479,77,2.8,27.5,24.29842574,1,0,2,2.1775,0.068439488,2,0
480,52,5.3,22.5,13.47022587,0,0,2,2.1775,0.068439488,6.4,0
481,42,6.5,27.5,4.681724846,1,0,3,1.379852941,0.090258955,8.3,0
482,70,6.5,27.5,4.503764545,0,0,2,1.405,0.578524105,3.7,1
483,62,15,27.5,4.563997262,1,0,2,1.405,0.578524105,5.8,0
484,77,5.8,32.5,4.531143053,0,0,1,1.405,0.578524105,10.4,1
485,47,15,37.5,14.71594798,1,1,4,1.405,0.578524105,10.6,0
486,47,12.5,32.5,10.57631759,0,0,2,1.379852941,0.090258955,19.8,0
487,37,11.5,27.5,1.905544148,0,0,2,1.405,0.578524105,7,0
488,47,11.5,27.5,1.314168378,0,1,4,1.379852941,0.090258955,4.4,0
489,37,2.8,18.7,3.608487337,0,0,2,1.405,0.578524105,1.4,0
490,62,3.8,22.5,2.321697468,0,0,2,1.405,0.578524105,8.9,0
491,47,13.5,22.5,54.99794661,1,1,6,1.405,0.578524105,11.2,0
492,47,15,27.5,25.25119781,1,0,3,1.405,0.578524105,8,0
493,32,5.3,16.3,2.647501711,1,0,2,1.405,0.578524105,13.7,0
494,62,5.3,22.5,16.40793977,0,0,3,1.405,0.578524105,0.5,0
495,32,15,37.5,3.258042437,0,0,1,1.405,0.578524105,7.7,0
496,47,15,37.5,2.891170431,0,0,4,1.379852941,0.090258955,8.9,0
497,52,15,37.5,0.616016427,0,0,3,1.405,0.578524105,4.2,1
498,52,6.5,16.3,2.324435318,1,0,2,1.379852941,0.090258955,9,0
499,42,6.5,32.5,7.923340178,0,0,2,1.405,0.578524105,5.5,0
500,42,5.3,22.5,2.113620808,1,1,3,1.379852941,0.090258955,7.3,0
501,32,8.5,22.5,16.47091034,0,0,1,1.379852941,0.090258955,5.7,0
502,57,8.5,27.5,2.047912389,0,0,1,1.379852941,0.090258955,9.5,1
503,62,6.5,18.7,2.841889117,0,0,1,1.379852941,0.090258955,2.1,0
504,42,13.5,37.5,2.291581109,1,0,2,1.405,0.578524105,7.1,0
505,47,6.5,27.5,5.691991786,0,0,1,1.379852941,0.090258955,6.8,1
506,52,15,42.5,54.99794661,1,0,3,1.405,0.578524105,8.3,1
507,52,15,37.5,1.867214237,0,0,2,1.405,0.578524105,11.3,1
508,62,2.8,18.7,2.559890486,0,1,5,1.405,0.578524105,12.9,0
509,32,7.5,22.5,2.847364819,0,0,1,1.379852941,0.090258955,4.3,1
510,42,9.5,27.5,1.155373032,0,0,2,1.379852941,0.090258955,11,0
511,47,9.5,27.5,10.36550308,1,0,3,1.379852941,0.090258955,0.6,0
512,77,6.5,22.5,20.59137577,1,0,2,1.379852941,0.090258955,5.6,1
513,62,4.8,22.5,16.53114305,0,0,2,1.405,0.578524105,8.5,0
514,57,4.3,27.5,28.33127995,1,0,2,1.379852941,0.090258955,8.8,0
515,77,1.3,16.3,27.50718686,1,0,3,1.379852941,0.090258955,1.6,0
516,37,9.5,27.5,16.30663929,1,1,7,1.379852941,0.090258955,6.7,0
517,32,9.5,27.5,13.53045859,1,1,6,1.379852941,0.090258955,4.8,0
518,57,10.5,27.5,33.08418891,1,1,2,1.379852941,0.090258955,3.5,0
519,72,3.3,22.5,17.50034223,1,0,6,1.405,0.578524105,15.7,0
520,52,9.5,22.5,54.99794661,0,1,5,1.405,0.578524105,8.9,0
521,42,5.3,32.5,4.588637919,0,0,1,1.405,0.578524105,2.9,0
522,47,15,42.5,7.572895277,0,1,4,1.405,0.578524105,9.7,0
523,62,15,32.5,19.72621492,1,0,3,1.405,0.578524105,6.3,0
524,52,9.5,22.5,27.10472279,1,0,2,1.379852941,0.090258955,3.8,1
525,62,9.5,22.5,14.90212183,0,0,4,1.379852941,0.090258955,4.6,1
526,52,10.5,27.5,9.125256674,0,0,3,1.405,0.578524105,6,0
527,67,11.5,22.5,54.99794661,0,0,3,1.405,0.578524105,8.6,0
528,47,11.5,22.5,20.56399726,1,0,3,1.379852941,0.090258955,3.4,1
529,62,15,32.5,14.90212183,0,1,5,1.405,0.578524105,9.7,0
530,77,3.8,37.5,18.11088296,0,1,4,1.405,0.578524105,4.8,0
531,37,6.5,22.5,54.99794661,1,1,3,1.379852941,0.090258955,11.8,0
532,72,10.5,27.5,14.92128679,1,0,3,1.405,0.578524105,4.8,0
533,52,12.5,32.5,8.895277207,1,1,6,1.379852941,0.090258955,17.3,0
534,72,15,37.5,21.83983573,1,0,3,1.379852941,0.090258955,9,1
535,57,15,42.5,54.99794661,0,0,4,1.405,0.578524105,5.7,1
536,62,4.8,22.5,7.225188227,1,1,4,1.405,0.578524105,6.4,0
537,57,4.3,18.7,54.99794661,1,0,1,1.405,0.578524105,15.1,1
538,67,4.3,22.5,10.03422314,1,0,3,1.405,0.578524105,11.2,0
539,77,2.3,27.5,15.24435318,1,0,3,1.405,0.578524105,7.8,0
540,72,4.3,18.7,16.29295003,1,0,2,1.379852941,0.090258955,1.1,0
541,57,15,37.5,20.83230664,1,0,4,1.405,0.578524105,11.3,0
542,77,5.8,22.5,23.6659822,1,0,3,1.379852941,0.090258955,1,0
543,57,4.8,27.5,5.601642711,0,1,3,1.405,0.578524105,14.1,0
544,37,15,27.5,16.38603696,1,1,3,1.379852941,0.090258955,10.8,0
545,72,4.8,22.5,23.26625599,1,0,2,1.379852941,0.090258955,13.7,0
546,57,15,32.5,2.239561944,1,0,2,1.405,0.578524105,14.1,0
547,37,15,32.5,21.7357974,1,0,2,1.379852941,0.090258955,11.4,0
548,77,0.5,18.7,25.87268994,1,1,6,1.379852941,0.090258955,9.5,0
549,62,1.8,1.3,35.32922656,1,0,2,1.379852941,0.090258955,21.5,0
550,47,11.5,22.5,28.22997947,1,1,4,1.379852941,0.090258955,0.2,0
551,47,15,27.5,54.99794661,1,0,4,1.405,0.578524105,12.4,0
552,62,15,32.5,28.81314168,1,1,4,1.379852941,0.090258955,4.3,0
553,57,10.5,16.3,54.99794661,1,0,5,1.405,0.578524105,4.7,0
554,42,8.5,27.5,8.700889802,1,0,2,1.379852941,0.090258955,3.8,0
555,37,11.5,32.5,10.35728953,1,1,4,1.405,0.578524105,8.8,0
556,67,15,42.5,19.76454483,0,0,6,1.405,0.578524105,6.5,1
557,70,6.5,18.7,34.99794661,1,0,3,1.379852941,0.090258955,5.1,1
558,77,3.3,18.7,21.83162218,1,0,2,1.405,0.578524105,0.5,0
559,77,4.8,22.5,54.99794661,1,0,4,1.405,0.578524105,10.5,0
560,32,10.5,32.5,11.77549624,0,0,1,1.379852941,0.090258955,11.2,0
561,52,6.5,27.5,54.99794661,1,0,2,1.405,0.578524105,0.6,0
562,72,10.5,32.5,54.99794661,1,0,5,1.405,0.578524105,11.1,0
563,70,8.5,22.5,22.21765914,1,0,3,1.405,0.578524105,16.4,0
564,52,2.8,22.5,20.60780288,1,0,1,1.405,0.578524105,17.1,0
565,47,15,32.5,18.31895962,0,0,4,1.405,0.578524105,4.9,0
566,62,15,150,54.99794661,0,1,6,1.405,0.578524105,7.1,1
567,47,9.5,27.5,16.75564682,0,0,2,1.405,0.578524105,2.4,0
568,72,6.5,22.5,24.1724846,1,0,3,1.379852941,0.090258955,7.9,0
569,62,15,150,54.99794661,1,0,5,1.405,0.578524105,1.5,1
570,67,2.8,22.5,23.8275154,1,0,5,1.405,0.578524105,6.4,0
571,67,3.8,22.5,14.09445585,1,0,2,1.405,0.578524105,9,0
572,42,15,37.5,23.83572895,1,1,4,1.405,0.578524105,7.4,0
573,42,15,37.5,13.04312115,0,1,2,1.405,0.578524105,1.7,0
574,67,12.5,27.5,54.99794661,1,0,2,1.405,0.578524105,10.6,0
575,47,15,27.5,11.44695414,1,0,2,1.405,0.578524105,1.4,0
576,57,15,37.5,15.89869952,0,1,2,1.379852941,0.090258955,9.6,0
577,70,5.3,18.7,20.19986311,0,0,2,1.379852941,0.090258955,5.6,1
578,67,1.8,16.3,25.12251882,1,1,4,1.379852941,0.090258955,6,0
579,77,4.8,27.5,20.5174538,1,0,2,1.405,0.578524105,5.5,0
580,67,3.8,22.5,11.94798084,1,1,4,1.405,0.578524105,5.8,0
581,62,15,150,12.78028747,0,0,3,1.405,0.578524105,1.6,1
582,47,9.5,18.7,18.64476386,0,1,5,1.379852941,0.090258955,7.3,0
583,77,3.8,22.5,11.33470226,1,0,4,1.379852941,0.090258955,8.2,0
584,47,8.5,32.5,18.12731006,0,0,2,1.379852941,0.090258955,5.9,0
585,37,8.5,27.5,12.80492813,0,1,3,1.405,0.578524105,4.2,0
586,77,3.8,27.5,9.04312115,1,0,3,1.405,0.578524105,3.4,0
587,62,15,32.5,27.72347707,1,0,3,1.379852941,0.090258955,7.3,0
588,72,4.8,22.5,23.51540041,0,0,1,1.379852941,0.090258955,19.1,0
589,67,2.3,18.7,23.12936345,1,0,2,1.405,0.578524105,7.6,0
590,67,4.3,22.5,27.72073922,1,1,5,1.379852941,0.090258955,2.5,0
591,67,6.5,32.5,19.00342231,1,0,3,1.405,0.578524105,9.5,0
592,52,15,22.5,18.770705,1,1,3,1.405,0.578524105,8.8,1
593,77,9.5,27.5,54.99794661,1,0,2,1.405,0.578524105,5.8,0
594,42,12.5,32.5,8.03559206,1,0,1,1.379852941,0.090258955,10.8,0
595,57,15,55,11.60574949,1,1,6,1.405,0.578524105,16.6,0
596,57,13.5,37.5,54.99794661,1,1,3,1.405,0.578524105,9.3,1
597,77,9.5,27.5,5.549623546,1,1,2,1.379852941,0.090258955,9.7,0
598,37,6.5,18.7,9.169062286,1,0,2,1.405,0.578524105,8.3,0
599,52,9.5,18.7,15.93702943,1,0,1,1.405,0.578524105,9.2,0
600,47,6.5,32.5,8.183436003,0,1,3,1.405,0.578524105,13.6,0
601,47,15,32.5,19.75906913,1,0,3,1.379852941,0.090258955,11.7,1
602,67,7.5,18.7,11.33196441,1,0,3,1.379852941,0.090258955,15.3,0
603,57,8.5,18.7,19.20328542,0,0,1,1.379852941,0.090258955,16.7,0
604,70,9.5,18.7,24.32306639,1,0,3,1.379852941,0.090258955,7,0
605,72,6.5,22.5,22.80629706,0,0,3,1.379852941,0.090258955,10.7,0
606,62,4.8,27.5,24.75017112,1,0,6,1.405,0.578524105,11.2,0
607,77,4.3,22.5,32.183436,1,0,3,1.379852941,0.090258955,10.5,0
608,62,15,27.5,15.58110883,0,0,3,1.405,0.578524105,8.8,0
609,77,3.3,27.5,54.99794661,1,0,4,1.405,0.578524105,13.1,0
610,62,2.8,22.5,54.99794661,1,1,5,1.405,0.578524105,3.1,0
611,47,11.5,22.5,22.90759754,0,0,2,1.379852941,0.090258955,7.6,0
612,67,7.5,27.5,4.328542095,1,0,4,1.379852941,0.090258955,6.5,0
613,67,15,27.5,54.99794661,1,1,5,1.405,0.578524105,1.1,0
614,57,15,32.5,12.91718001,0,0,6,1.405,0.578524105,5.7,0
615,77,2.8,32.5,15.61122519,0,0,3,1.405,0.578524105,7.4,0
616,57,8.5,22.5,25.83162218,1,0,4,1.379852941,0.090258955,11.5,0
617,42,9.5,32.5,9.697467488,0,1,3,1.405,0.578524105,7.7,0
618,67,5.3,16.3,11.29637235,1,0,1,1.379852941,0.090258955,5.2,0
619,72,5.8,22.5,21.12251882,1,0,3,1.405,0.578524105,14.9,0
620,77,6.5,27.5,13.51676934,1,0,5,1.405,0.578524105,6.7,0
621,77,8.5,22.5,54.99794661,1,0,3,1.405,0.578524105,10.9,0
622,62,15,27.5,21.73305955,1,0,2,1.379852941,0.090258955,3.6,0
623,77,6.5,27.5,54.99794661,0,0,2,1.405,0.578524105,8.5,0
624,72,5.8,22.5,54.99794661,1,1,5,1.405,0.578524105,13.5,0
625,47,13.5,27.5,2.384668036,0,0,2,1.405,0.578524105,6,0
626,62,15,42.5,54.99794661,1,1,4,1.405,0.578524105,13.8,0
627,70,4.8,18.7,20.67624914,1,0,4,1.379852941,0.090258955,6.7,1
628,67,7.5,22.5,54.99794661,1,1,5,1.405,0.578524105,11.6,1
629,62,15,37.5,10.06433949,1,1,6,1.405,0.578524105,1.2,1
630,67,9.5,27.5,22.63381246,1,1,3,1.379852941,0.090258955,6.6,1
631,62,11.5,22.5,28.58316222,1,1,4,1.405,0.578524105,2.5,0
632,77,11.5,27.5,12.88980151,1,0,3,1.405,0.578524105,5.8,0
633,57,15,27.5,10.90212183,0,0,3,1.405,0.578524105,12.1,0
634,37,11.5,37.5,12,1,0,2,1.405,0.578524105,4,0
635,57,15,37.5,20.12320329,0,0,3,1.405,0.578524105,8.6,1
636,47,5.8,22.5,20.79123888,1,0,1,1.379852941,0.090258955,10.6,0
637,77,3.3,22.5,54.99794661,1,0,3,1.405,0.578524105,10.2,0
638,77,2.3,16.3,54.99794661,1,0,4,1.405,0.578524105,14.6,0
639,72,15,37.5,11.05544148,0,0,2,1.405,0.578524105,8.6,0
640,72,6.5,27.5,54.99794661,1,0,4,1.405,0.578524105,7.6,1
641,62,7.5,22.5,9.305954826,1,0,3,1.379852941,0.090258955,11,0
642,72,3.3,22.5,54.99794661,1,0,4,1.405,0.578524105,17.3,0
643,37,10.5,32.5,8.325804244,0,0,2,1.405,0.578524105,6.8,0
644,62,9.5,27.5,11.54277892,0,0,1,1.379852941,0.090258955,13,0
645,57,9.5,18.7,11.2991102,1,0,1,1.405,0.578524105,10.5,1
646,42,6.5,22.5,20.0109514,1,1,4,1.379852941,0.090258955,5.6,0
647,42,7.5,27.5,9.579739904,0,0,1,1.379852941,0.090258955,5.7,1
648,72,6.5,37.5,7.208761123,1,0,1,1.405,0.578524105,9,0
649,77,6.5,18.7,6.718685832,1,0,2,1.379852941,0.090258955,6.9,1
650,47,7.5,18.7,11.19507187,0,0,2,1.379852941,0.090258955,1.2,0
651,27,15,42.5,6.527036277,0,0,2,1.405,0.578524105,6,1
652,21,10.5,27.5,18.47501711,1,0,2,1.379852941,0.090258955,14.5,0
653,62,15,150,6.272416153,1,0,2,1.379852941,0.090258955,0.1,1
654,47,3.8,18.7,6.272416153,1,0,1,1.379852941,0.090258955,6.7,0
655,77,8.5,27.5,21.29500342,1,0,5,1.405,0.578524105,1.9,0
656,77,5.3,27.5,6.595482546,0,0,1,1.405,0.578524105,11,1
657,21,13.5,27.5,4.602327173,1,0,3,1.379852941,0.090258955,6,0
658,37,9.5,27.5,7.723477071,1,0,2,1.405,0.578524105,6.8,0
659,52,13.5,27.5,5.853524983,0,0,2,1.405,0.578524105,2.3,0
660,62,15,27.5,11.92881588,0,0,3,1.405,0.578524105,7.3,0
661,67,9.5,27.5,3.09650924,0,1,4,1.405,0.578524105,5.5,1
662,57,15,150,4.539356605,0,0,2,1.405,0.578524105,3.4,0
663,42,13.5,32.5,14.65297741,1,0,1,1.405,0.578524105,10.4,0
664,47,6.5,22.5,10.25598905,1,0,1,1.379852941,0.090258955,4.1,0
665,57,15,32.5,4.164271047,0,1,3,1.405,0.578524105,7.8,0
666,52,10.5,32.5,5.423682409,1,0,2,1.405,0.578524105,9.1,0
667,77,8.5,27.5,5.229295003,0,0,2,1.379852941,0.090258955,10.5,0
668,37,4.3,22.5,16.04380561,0,0,1,1.379852941,0.090258955,0.9,1
669,42,8.5,22.5,14.66119097,0,1,4,1.379852941,0.090258955,9.1,1
670,47,15,32.5,17.21560575,1,0,2,1.405,0.578524105,13.4,0
671,52,11.5,27.5,1.880903491,1,1,4,1.379852941,0.090258955,14.7,0
672,62,9.5,22.5,6.828199863,0,0,1,1.379852941,0.090258955,16.8,0
673,47,6.5,13.7,4.662559891,0,0,2,2.109090909,0.010311526,8.7,0
674,77,4.3,22.5,11.39219713,0,0,2,2.109090909,0.010311526,6.9,0
675,47,2.8,16.3,2.321697468,1,0,1,2.109090909,0.010311526,2.7,0
676,52,8.5,22.5,8.054757016,1,1,4,2.109090909,0.010311526,3.3,0
677,77,3.8,22.5,11.25804244,0,0,2,2.109090909,0.010311526,7.8,0
678,52,15,32.5,2.088980151,0,0,2,2.48483871,0.030247842,6,0
679,72,6.5,32.5,2.195756331,0,0,4,2.48483871,0.030247842,1.3,0
680,52,6.5,22.5,8.73100616,0,1,4,2.48483871,0.030247842,8.6,0
681,72,15,150,19.84394251,0,0,4,2.48483871,0.030247842,10.5,1
682,57,6.5,27.5,6.554414784,0,0,2,2.48483871,0.030247842,14.2,0
683,52,7.5,22.5,15.24435318,0,0,3,2.48483871,0.030247842,9.3,0
684,21,4.8,11.3,11.85489391,1,0,4,0.847,0.354259502,12.8,0
685,37,4.3,13.7,14.39014374,0,0,2,0.847,0.354259502,13.2,0
686,77,1.3,22.5,35.58384668,1,0,3,0.847,0.354259502,10.5,1
687,47,6.5,13.7,28.77754962,0,0,3,0.847,0.354259502,2.8,0
